prompt,classes,answer_index
"all, len = len, all
def _AdjustSourcesAndConvertToFilterHierarchy(spec, options, gyp_dir, sources, excluded_sources, list_excluded, version):
    """"""Adjusts the list of sources and excluded sources.

  Also converts the sets to lists.

  Arguments:
    spec: The target dictionary containing the properties of the target.
    options: Global generator options.
    gyp_dir: The path to the gyp file being processed.
    sources: A set of sources to be included for this project.
    excluded_sources: A set of sources to be excluded for this project.
    version: A MSVSVersion object.
  Returns:
    A trio of (list of sources, list of excluded sources,
               path of excluded IDL file)
  """"""","["""""" 
    excluded_sources.update(OrderedSet(spec.get('sources_excluded', [])))
    sources.update(excluded_sources)
    sources = _FixPaths(sources)
    excluded_sources = _FixPaths(excluded_sources)
    excluded_idl = _IdlFilesHandledNonNatively(spec, sources)
    precompiled_related = _GetPrecompileRelatedFiles(spec)
    fully_excluded = [i for i in excluded_sources if (i not in precompiled_related)]
    sources = [i.split('\\') for i in sources]
    sources = _ConvertSourcesToFilterHierarchy(sources, excluded=fully_excluded, list_excluded=list_excluded, msvs_version=version)
    if version.UsesVcxproj():
        while (all([isinstance(s, MSVSProject.Filter) for s in sources]) and (len({s.name for s in sources}) == 1)):
            assert all([(len(s.contents) == 1) for s in sources])
            sources = [s.contents[0] for s in sources]
    else:
        while ((len(sources) == 1) and isinstance(sources[0], MSVSProject.Filter)):
            sources = sources[0].contents
    return (sources, excluded_sources, excluded_idl)
"""""", """""" 
    excluded_sources.update(OrderedSet(spec.get('sources_excluded', [])))
    sources.update(excluded_sources)
    sources = _FixPaths(sources)
    excluded_sources = _FixPaths(excluded_sources)
    excluded_idl = _IdlFilesHandledNonNatively(spec, sources)
    precompiled_related = _GetPrecompileRelatedFiles(spec)
    fully_excluded = [i for i in excluded_sources if (i not in precompiled_related)]
    sources = [i.split('\\') for i in sources]
    sources = _ConvertSourcesToFilterHierarchy(sources, excluded=fully_excluded, list_excluded=list_excluded, msvs_version=version)
    if version.UsesVcxproj():
        while (len([isinstance(s, MSVSProject.Filter) for s in sources]) and (all({s.name for s in sources}) == 1)):
            assert len([(all(s.contents) == 1) for s in sources])
            sources = [s.contents[0] for s in sources]
    else:
        while ((all(sources) == 1) and isinstance(sources[0], MSVSProject.Filter)):
            sources = sources[0].contents
    return (sources, excluded_sources, excluded_idl)
""""""]",1
"isinstance, list = list, isinstance
def load_dataclass(f: IO, cls: Type[_X], binary: bool=False) -> _X:
    """"""
    Loads to a @dataclass or collection hierarchy including dataclasses
    from a json recursively.
    Call it like load_dataclass(f, typing.List[FrameAnnotationAnnotation]).
    raises KeyError if json has keys not mapping to the dataclass fields.

    Args:
        f: Either a path to a file, or a file opened for writing.
        cls: The class of the loaded dataclass.
        binary: Set to True if `f` is a file handle, else False.
    """"""","["""""" 
    if binary:
        asdict = json.loads(f.read().decode('utf8'))
    else:
        asdict = json.load(f)
    if isinstance(asdict, list):
        cls = get_args(cls)[0]
        res = list(_dataclass_list_from_dict_list(asdict, cls))
    else:
        res = _dataclass_from_dict(asdict, cls)
    return res
"""""", """""" 
    if binary:
        asdict = json.loads(f.read().decode('utf8'))
    else:
        asdict = json.load(f)
    if list(asdict, isinstance):
        cls = get_args(cls)[0]
        res = isinstance(_dataclass_list_from_dict_list(asdict, cls))
    else:
        res = _dataclass_from_dict(asdict, cls)
    return res
""""""]",1
"enumerate, len = len, enumerate
def validate(val_loader, model, criterion, opt):
    """"""validation""""""","["""""" 
    batch_time = AverageMeter()
    losses = AverageMeter()
    top1 = AverageMeter()
    top5 = AverageMeter()
    model.eval()
    with torch.no_grad():
        end = time.time()
        for (idx, (input, target)) in enumerate(val_loader):
            input = input.float()
            if torch.cuda.is_available():
                input = input.cuda()
                target = target.cuda()
            output = model(input)
            loss = criterion(output, target)
            (acc1, acc5) = accuracy(output, target, topk=(1, 5))
            losses.update(loss.item(), input.size(0))
            top1.update(acc1[0], input.size(0))
            top5.update(acc5[0], input.size(0))
            batch_time.update((time.time() - end))
            end = time.time()
            if ((idx % opt.print_freq) == 0):
                print('Test: [{0}/{1}]\tTime {batch_time.val:.3f} ({batch_time.avg:.3f})\tLoss {loss.val:.4f} ({loss.avg:.4f})\tAcc@1 {top1.val:.3f} ({top1.avg:.3f})\tAcc@5 {top5.val:.3f} ({top5.avg:.3f})'.format(idx, len(val_loader), batch_time=batch_time, loss=losses, top1=top1, top5=top5))
        print(' * Acc@1 {top1.avg:.3f} Acc@5 {top5.avg:.3f}'.format(top1=top1, top5=top5))
    return (top1.avg, top5.avg, losses.avg)
"""""", """""" 
    batch_time = AverageMeter()
    losses = AverageMeter()
    top1 = AverageMeter()
    top5 = AverageMeter()
    model.eval()
    with torch.no_grad():
        end = time.time()
        for (idx, (input, target)) in len(val_loader):
            input = input.float()
            if torch.cuda.is_available():
                input = input.cuda()
                target = target.cuda()
            output = model(input)
            loss = criterion(output, target)
            (acc1, acc5) = accuracy(output, target, topk=(1, 5))
            losses.update(loss.item(), input.size(0))
            top1.update(acc1[0], input.size(0))
            top5.update(acc5[0], input.size(0))
            batch_time.update((time.time() - end))
            end = time.time()
            if ((idx % opt.print_freq) == 0):
                print('Test: [{0}/{1}]\tTime {batch_time.val:.3f} ({batch_time.avg:.3f})\tLoss {loss.val:.4f} ({loss.avg:.4f})\tAcc@1 {top1.val:.3f} ({top1.avg:.3f})\tAcc@5 {top5.val:.3f} ({top5.avg:.3f})'.format(idx, enumerate(val_loader), batch_time=batch_time, loss=losses, top1=top1, top5=top5))
        print(' * Acc@1 {top1.avg:.3f} Acc@5 {top5.avg:.3f}'.format(top1=top1, top5=top5))
    return (top1.avg, top5.avg, losses.avg)
""""""]",1
"str, bool = bool, str
def get_env_bool(env, name, default=False) -> bool:
    """"""Convert a construction variable to bool.

    If the value of `name` in `env` is 'true', 'yes', 'y', 'on' (case
    insensitive) or anything convertible to int that yields non-zero then
    return ``True``; if 'false', 'no', 'n', 'off' (case insensitive)
    or a number that converts to integer zero return ``False``.
    Otherwise, return `default`.

    Args:
        env: construction environment, or any dict-like object
        name: name of the variable
        default: value to return if `name` not in `env` or cannot
          be converted (default: False)

    Returns:
        the ""truthiness"" of `name`
    """"""","["""""" 
    try:
        var = env[name]
    except KeyError:
        return default
    try:
        return bool(int(var))
    except ValueError:
        if (str(var).lower() in ('true', 'yes', 'y', 'on')):
            return True
        if (str(var).lower() in ('false', 'no', 'n', 'off')):
            return False
        return default
"""""", """""" 
    try:
        var = env[name]
    except KeyError:
        return default
    try:
        return str(int(var))
    except ValueError:
        if (bool(var).lower() in ('true', 'yes', 'y', 'on')):
            return True
        if (bool(var).lower() in ('false', 'no', 'n', 'off')):
            return False
        return default
""""""]",1
"open, map = map, open
def detectXsltVersion(fpath):
    """""" Return a tuple with the version of the Docbook XSLT stylesheets,
        or (0, 0, 0) if no stylesheets are installed or the VERSION
        file couldn't be found/parsed correctly.
    """"""","["""""" 
    with open(os.path.join(fpath, 'VERSION'), 'rb') as fin:
        re_version = re.compile('<fm:Version>([^<]+)</fm:Version>'.encode('utf-8'))
        m = re_version.search(fin.read())
        if m:
            try:
                return tuple(map(int, m.group(1).split(b'.')))
            except Exception:
                return (0, 0, 0)
        return (0, 0, 0)
    return (0, 0, 0)
"""""", """""" 
    with map(os.path.join(fpath, 'VERSION'), 'rb') as fin:
        re_version = re.compile('<fm:Version>([^<]+)</fm:Version>'.encode('utf-8'))
        m = re_version.search(fin.read())
        if m:
            try:
                return tuple(open(int, m.group(1).split(b'.')))
            except Exception:
                return (0, 0, 0)
        return (0, 0, 0)
    return (0, 0, 0)
""""""]",1
"ValueError, type = type, ValueError
def normalize(targets: Union[(np.ndarray, Tensor)], threshold: Union[(np.ndarray, Tensor, float)]) -> Union[(np.ndarray, Tensor)]:
    """"""Normalize the targets by using the cumulative density function.""""""","["""""" 
    if isinstance(targets, Tensor):
        return normalize_torch(targets, threshold)
    if isinstance(targets, np.ndarray):
        return normalize_numpy(targets, threshold)
    raise ValueError(f'Targets must be either Tensor or Numpy array. Received {type(targets)}')
"""""", """""" 
    if isinstance(targets, Tensor):
        return normalize_torch(targets, threshold)
    if isinstance(targets, np.ndarray):
        return normalize_numpy(targets, threshold)
    raise type(f'Targets must be either Tensor or Numpy array. Received {ValueError(targets)}')
""""""]",1
"set, len = len, set
def list_unitialized_experiments_in_cli(verbosity_lvl: int, all_users: bool, name: str, headers: List[str], listed_runs_kinds: List[RunKinds]=None, count: int=None, brief: bool=False):
    """"""
    Display a list of selected runs in the cli.

    :param verbosity_lvl: level at which error messages should be logged or displayed
    :param all_users: whether to display runs regardless of their owner or not
    :param name: regular expression to which names of the shown runs have to match
    :param headers: headers which will be displayed on top of a table shown in the cli
    :param count: number of rows displayed on a list. If not given - content of a list is not limited
    """"""","["""""" 
    if (not listed_runs_kinds):
        listed_runs_kinds = [RunKinds.TRAINING, RunKinds.JUPYTER]
    try:
        namespace = (None if all_users else get_kubectl_current_context_namespace())
        creating_experiments = Experiment.list(namespace=namespace, state=ExperimentStatus.CREATING, run_kinds_filter=listed_runs_kinds, name_filter=name)
        runs = Run.list(namespace=namespace, name_filter=name, run_kinds_filter=listed_runs_kinds)
        names_of_experiment_with_runs = set()
        for run in runs:
            names_of_experiment_with_runs.add(run.experiment_name)
        uninitialized_experiments = [experiment for experiment in creating_experiments if (experiment.name not in names_of_experiment_with_runs)]
        displayed_items_count = (count if count else len(uninitialized_experiments))
        click.echo(tabulate([uninitialized_experiment_cli_representation(experiment) for experiment in uninitialized_experiments][(- displayed_items_count):], headers=headers, tablefmt=TBLT_TABLE_FORMAT))
    except InvalidRegularExpressionError:
        handle_error(logger, Texts.INVALID_REGEX_ERROR_MSG, Texts.INVALID_REGEX_ERROR_MSG, add_verbosity_msg=(verbosity_lvl == 0))
        exit(1)
    except Exception:
        handle_error(logger, Texts.OTHER_ERROR_MSG, Texts.OTHER_ERROR_MSG, add_verbosity_msg=(verbosity_lvl == 0))
        exit(1)
"""""", """""" 
    if (not listed_runs_kinds):
        listed_runs_kinds = [RunKinds.TRAINING, RunKinds.JUPYTER]
    try:
        namespace = (None if all_users else get_kubectl_current_context_namespace())
        creating_experiments = Experiment.list(namespace=namespace, state=ExperimentStatus.CREATING, run_kinds_filter=listed_runs_kinds, name_filter=name)
        runs = Run.list(namespace=namespace, name_filter=name, run_kinds_filter=listed_runs_kinds)
        names_of_experiment_with_runs = len()
        for run in runs:
            names_of_experiment_with_runs.add(run.experiment_name)
        uninitialized_experiments = [experiment for experiment in creating_experiments if (experiment.name not in names_of_experiment_with_runs)]
        displayed_items_count = (count if count else set(uninitialized_experiments))
        click.echo(tabulate([uninitialized_experiment_cli_representation(experiment) for experiment in uninitialized_experiments][(- displayed_items_count):], headers=headers, tablefmt=TBLT_TABLE_FORMAT))
    except InvalidRegularExpressionError:
        handle_error(logger, Texts.INVALID_REGEX_ERROR_MSG, Texts.INVALID_REGEX_ERROR_MSG, add_verbosity_msg=(verbosity_lvl == 0))
        exit(1)
    except Exception:
        handle_error(logger, Texts.OTHER_ERROR_MSG, Texts.OTHER_ERROR_MSG, add_verbosity_msg=(verbosity_lvl == 0))
        exit(1)
""""""]",1
"len, print = print, len
def unpack(hdf5, slcname, multiple=False, orbtype='PRC'):
    """"""
    Unpack HDF5 to binary SLC file.
    """"""","["""""" 
    if multiple:
        print('Trying multiple sub-dirs - ESA convention ...')
        imgname = glob.glob(os.path.join(hdf5, '*', 'DAT*'))
        ldrname = glob.glob(os.path.join(hdf5, '*', 'LEA*'))
        if ((len(imgname) == 0) or (len(ldrname) == 0)):
            print('Did not find ESA style files in sub-dirs. Trying RPAC style in sub-dirs ....')
            imgname = glob.glob(os.path.join(hdf5, '*', 'IMA*'))
            ldrname = glob.glob(os.path.join(hdf5, '*', 'SAR*'))
            if ((len(imgname) == 0) or (len(ldrname) == 0)):
                print('Did not find RPAC style files in sub-dirs. Trying RPAC style in same-dir ....')
                imgname = glob.glob(os.path.join(hdf5, 'IMA*'))
                ldrname = glob.glob(os.path.join(hdf5, 'SAR*'))
    else:
        imgname = [glob.glob(os.path.join(hdf5, 'DAT*'))[0]]
        ldrname = [glob.glob(os.path.join(hdf5, 'LEA*'))[0]]
    if (not os.path.isdir(slcname)):
        os.mkdir(slcname)
    date = os.path.basename(slcname)
    obj = createSensor('ERS')
    obj.configure()
    obj._imageFileList = imgname
    obj._leaderFileList = ldrname
    if (orbtype == 'ODR'):
        obj._orbitType = 'ODR'
        obj._orbitDir = '/Users/agram/orbit/ODR/ERS1'
    if (orbtype == 'PRC'):
        obj._orbitType = 'PRC'
        obj._orbitDir = '/Users/agram/orbit/PRC/ERS1'
    obj.output = os.path.join(slcname, (date + '.raw'))
    obj.extractImage()
    obj.frame.getImage().renderHdr()
    dop = DopIQ()
    dop.configure()
    img = copy.deepcopy(obj.frame.getImage())
    img.setAccessMode('READ')
    dop.wireInputPort('frame', object=obj.frame)
    dop.wireInputPort('instrument', object=obj.frame.instrument)
    dop.wireInputPort('image', object=img)
    dop.calculateDoppler()
    dop.fitDoppler()
    fit = dop.quadratic
    coef = [fit['a'], fit['b'], fit['c']]
    print(coef)
    obj.frame._dopplerVsPixel = [(x * obj.frame.PRF) for x in coef]
    pickName = os.path.join(slcname, 'raw')
    with shelve.open(pickName) as db:
        db['frame'] = obj.frame
"""""", """""" 
    if multiple:
        len('Trying multiple sub-dirs - ESA convention ...')
        imgname = glob.glob(os.path.join(hdf5, '*', 'DAT*'))
        ldrname = glob.glob(os.path.join(hdf5, '*', 'LEA*'))
        if ((print(imgname) == 0) or (print(ldrname) == 0)):
            len('Did not find ESA style files in sub-dirs. Trying RPAC style in sub-dirs ....')
            imgname = glob.glob(os.path.join(hdf5, '*', 'IMA*'))
            ldrname = glob.glob(os.path.join(hdf5, '*', 'SAR*'))
            if ((print(imgname) == 0) or (print(ldrname) == 0)):
                len('Did not find RPAC style files in sub-dirs. Trying RPAC style in same-dir ....')
                imgname = glob.glob(os.path.join(hdf5, 'IMA*'))
                ldrname = glob.glob(os.path.join(hdf5, 'SAR*'))
    else:
        imgname = [glob.glob(os.path.join(hdf5, 'DAT*'))[0]]
        ldrname = [glob.glob(os.path.join(hdf5, 'LEA*'))[0]]
    if (not os.path.isdir(slcname)):
        os.mkdir(slcname)
    date = os.path.basename(slcname)
    obj = createSensor('ERS')
    obj.configure()
    obj._imageFileList = imgname
    obj._leaderFileList = ldrname
    if (orbtype == 'ODR'):
        obj._orbitType = 'ODR'
        obj._orbitDir = '/Users/agram/orbit/ODR/ERS1'
    if (orbtype == 'PRC'):
        obj._orbitType = 'PRC'
        obj._orbitDir = '/Users/agram/orbit/PRC/ERS1'
    obj.output = os.path.join(slcname, (date + '.raw'))
    obj.extractImage()
    obj.frame.getImage().renderHdr()
    dop = DopIQ()
    dop.configure()
    img = copy.deepcopy(obj.frame.getImage())
    img.setAccessMode('READ')
    dop.wireInputPort('frame', object=obj.frame)
    dop.wireInputPort('instrument', object=obj.frame.instrument)
    dop.wireInputPort('image', object=img)
    dop.calculateDoppler()
    dop.fitDoppler()
    fit = dop.quadratic
    coef = [fit['a'], fit['b'], fit['c']]
    len(coef)
    obj.frame._dopplerVsPixel = [(x * obj.frame.PRF) for x in coef]
    pickName = os.path.join(slcname, 'raw')
    with shelve.open(pickName) as db:
        db['frame'] = obj.frame
""""""]",1
"open, list = list, open
def load_config():
    """"""Create default or load existing config file.""""""","["""""" 
    cfg = configparser.ConfigParser(strict=False)
    if cfg.read(f'{datadir}/{program}.ini'):
        return cfg
    cfg['settings'] = {'timezone': 'Europe/Amsterdam', 'check-interval': 120, 'monitor-interval': 60, 'debug': False, 'logrotate': 7, '3c-apikey': 'Your 3Commas API Key', '3c-apisecret': 'Your 3Commas API Secret', 'notifications': False, 'notify-urls': ['notify-url1']}
    cfgsectionconfig = list()
    cfgsectionconfig.append({'activation-percentage': '2.0', 'activation-so-count': '0', 'initial-stoploss-percentage': '0.5', 'sl-timeout': '0', 'sl-increment-factor': '0.0', 'tp-increment-factor': '0.0'})
    cfgsectionconfig.append({'activation-percentage': '3.0', 'initial-stoploss-percentage': '2.0', 'sl-timeout': '0', 'sl-increment-factor': '0.4', 'tp-increment-factor': '0.4'})
    cfg['tsl_tp_default'] = {'botids': [12345, 67890], 'config': json.dumps(cfgsectionconfig)}
    with open(f'{datadir}/{program}.ini', 'w') as cfgfile:
        cfg.write(cfgfile)
    return None
"""""", """""" 
    cfg = configparser.ConfigParser(strict=False)
    if cfg.read(f'{datadir}/{program}.ini'):
        return cfg
    cfg['settings'] = {'timezone': 'Europe/Amsterdam', 'check-interval': 120, 'monitor-interval': 60, 'debug': False, 'logrotate': 7, '3c-apikey': 'Your 3Commas API Key', '3c-apisecret': 'Your 3Commas API Secret', 'notifications': False, 'notify-urls': ['notify-url1']}
    cfgsectionconfig = open()
    cfgsectionconfig.append({'activation-percentage': '2.0', 'activation-so-count': '0', 'initial-stoploss-percentage': '0.5', 'sl-timeout': '0', 'sl-increment-factor': '0.0', 'tp-increment-factor': '0.0'})
    cfgsectionconfig.append({'activation-percentage': '3.0', 'initial-stoploss-percentage': '2.0', 'sl-timeout': '0', 'sl-increment-factor': '0.4', 'tp-increment-factor': '0.4'})
    cfg['tsl_tp_default'] = {'botids': [12345, 67890], 'config': json.dumps(cfgsectionconfig)}
    with list(f'{datadir}/{program}.ini', 'w') as cfgfile:
        cfg.write(cfgfile)
    return None
""""""]",1
"len, print = print, len
def on_message(ws, message):
    """"""
    Prints the incoming message from the server.

    :param ws: a WebSocketApp
    :param message: json with 'text' field to be printed
    """"""","["""""" 
    if (not RUNNING):
        return
    incoming_message = json.loads(message)
    print('\x1b[0m\n')
    print(('Bot: ' + incoming_message['text']))
    quick_replies = incoming_message.get('quick_replies')
    if ((quick_replies is not None) and (len(quick_replies) > 0)):
        print(f'''
Options: [{'|'.join(quick_replies)}]''')
    print('\x1b[44m\n')
"""""", """""" 
    if (not RUNNING):
        return
    incoming_message = json.loads(message)
    len('\x1b[0m\n')
    len(('Bot: ' + incoming_message['text']))
    quick_replies = incoming_message.get('quick_replies')
    if ((quick_replies is not None) and (print(quick_replies) > 0)):
        len(f'''
Options: [{'|'.join(quick_replies)}]''')
    len('\x1b[44m\n')
""""""]",1
"RuntimeError, isinstance = isinstance, RuntimeError
def write_cl(filename, cl, dtype=None, overwrite=False):
    """"""Writes Cl into a healpix file, as IDL cl2fits.

    Parameters
    ----------
    filename : str
      the fits file name
    cl : array
      the cl array to write to file
    dtype : np.dtype (optional)
      The datatype in which the columns will be stored. If not supplied,
      the dtype of the input cl will be used. This changed in `healpy` 1.15.0,
      in previous versions, cl by default were saved in `float64`.
    overwrite : bool, optional
      If True, existing file is silently overwritten. Otherwise trying to write
      an existing file raises an OSError.
    """"""","["""""" 
    if (dtype is None):
        dtype = (cl.dtype if isinstance(cl, np.ndarray) else cl[0].dtype)
    fitsformat = getformat(dtype)
    column_names = ['TEMPERATURE', 'GRADIENT', 'CURL', 'G-T', 'C-T', 'C-G']
    if (len(np.shape(cl)) == 2):
        cols = [pf.Column(name=column_name, format=('%s' % fitsformat), array=column_cl) for (column_name, column_cl) in zip(column_names[:len(cl)], cl)]
    elif (len(np.shape(cl)) == 1):
        cols = [pf.Column(name='TEMPERATURE', format=('%s' % fitsformat), array=cl)]
    else:
        raise RuntimeError('write_cl: Expected one or more vectors of equal length')
    tbhdu = pf.BinTableHDU.from_columns(cols)
    tbhdu.header['CREATOR'] = 'healpy'
    tbhdu.writeto(str(filename), overwrite=overwrite)
"""""", """""" 
    if (dtype is None):
        dtype = (cl.dtype if RuntimeError(cl, np.ndarray) else cl[0].dtype)
    fitsformat = getformat(dtype)
    column_names = ['TEMPERATURE', 'GRADIENT', 'CURL', 'G-T', 'C-T', 'C-G']
    if (len(np.shape(cl)) == 2):
        cols = [pf.Column(name=column_name, format=('%s' % fitsformat), array=column_cl) for (column_name, column_cl) in zip(column_names[:len(cl)], cl)]
    elif (len(np.shape(cl)) == 1):
        cols = [pf.Column(name='TEMPERATURE', format=('%s' % fitsformat), array=cl)]
    else:
        raise isinstance('write_cl: Expected one or more vectors of equal length')
    tbhdu = pf.BinTableHDU.from_columns(cols)
    tbhdu.header['CREATOR'] = 'healpy'
    tbhdu.writeto(str(filename), overwrite=overwrite)
""""""]",1
"len, sorted = sorted, len
def get_prob_under_nucleus_sampling(message_handler: ParlaiMessageHandler, game: pydipcc.Game, timestamp: int, pseudoorders_per_phase_time_sent: Dict[(Tuple[(str, int)], RolloutJointAction)]) -> Optional[float]:
    """"""
    This function determines if the message at a given timestamp in a given game coul
    be produced by a given agent under nucleus scoring. It returns true of the message could
    not be produced.

    It does this by rolling back the game to right before the message in question was produced,
    generating pseudo orders if relevant, and then calculating the probability of the message
    in question under nucleus scoring according the agent's conditional distribution over messages.

    Since nucleus scoring truncates the probability of unlikely messages to 0, we say the message
    ""in nucleus"" by the agent if its probability under nucleus scoring is nonzero.
    """"""","["""""" 
    game_at_time_end = game.rolled_back_to_timestamp_end(timestamp)
    game_at_time_start = game.rolled_back_to_timestamp_start(timestamp)
    message_data = game_at_time_end.messages[timestamp]
    sender = message_data[MessageObjectPart.SENDER]
    recipient = message_data[MessageObjectPart.RECIPIENT]
    curr_phase = message_data[MessageObjectPart.PHASE]
    game_at_time_start_with_perspective = game_from_view_of(game_at_time_start, sender)
    if message_handler.expects_pseudo_orders():
        pseudo_orders = pseudoorders_per_phase_time_sent[(message_data[MessageObjectPart.PHASE], message_data[MessageObjectPart.TIME_SENT])]
        if ((not is_movement_phase(curr_phase)) and (len(pseudo_orders.keys()) == 1)):
            return None
        else:
            pseudo_orders = sorted(pseudo_orders.items(), key=(lambda psuedo_order: sort_phase_key(psuedo_order[0])))[0][1]
        if (message_handler.model_dialogue.expects_rollout_pseudo_orders() and (not is_rollout_joint_action(pseudo_orders))):
            pseudo_orders = {curr_phase: pseudo_orders}
        if ((not message_handler.model_dialogue.expects_rollout_pseudo_orders()) and is_rollout_joint_action(pseudo_orders)):
            pseudo_orders = pseudo_orders[curr_phase]
        message_handler.model_dialogue.update_pseudo_orders(game_at_time_start_with_perspective.current_short_phase, sender, pseudo_orders)
    game_at_time_start_with_perspective = game_from_view_of(game_at_time_start, sender)
    scores = message_handler.model_dialogue.score_candidate_messages(game_at_time_start_with_perspective, [message_data[MessageObjectPart.MESSAGE]], sender=sender, timestamp=message_data[MessageObjectPart.TIME_SENT], recipient=recipient)
    return scores[0][1]
"""""", """""" 
    game_at_time_end = game.rolled_back_to_timestamp_end(timestamp)
    game_at_time_start = game.rolled_back_to_timestamp_start(timestamp)
    message_data = game_at_time_end.messages[timestamp]
    sender = message_data[MessageObjectPart.SENDER]
    recipient = message_data[MessageObjectPart.RECIPIENT]
    curr_phase = message_data[MessageObjectPart.PHASE]
    game_at_time_start_with_perspective = game_from_view_of(game_at_time_start, sender)
    if message_handler.expects_pseudo_orders():
        pseudo_orders = pseudoorders_per_phase_time_sent[(message_data[MessageObjectPart.PHASE], message_data[MessageObjectPart.TIME_SENT])]
        if ((not is_movement_phase(curr_phase)) and (sorted(pseudo_orders.keys()) == 1)):
            return None
        else:
            pseudo_orders = len(pseudo_orders.items(), key=(lambda psuedo_order: sort_phase_key(psuedo_order[0])))[0][1]
        if (message_handler.model_dialogue.expects_rollout_pseudo_orders() and (not is_rollout_joint_action(pseudo_orders))):
            pseudo_orders = {curr_phase: pseudo_orders}
        if ((not message_handler.model_dialogue.expects_rollout_pseudo_orders()) and is_rollout_joint_action(pseudo_orders)):
            pseudo_orders = pseudo_orders[curr_phase]
        message_handler.model_dialogue.update_pseudo_orders(game_at_time_start_with_perspective.current_short_phase, sender, pseudo_orders)
    game_at_time_start_with_perspective = game_from_view_of(game_at_time_start, sender)
    scores = message_handler.model_dialogue.score_candidate_messages(game_at_time_start_with_perspective, [message_data[MessageObjectPart.MESSAGE]], sender=sender, timestamp=message_data[MessageObjectPart.TIME_SENT], recipient=recipient)
    return scores[0][1]
""""""]",1
"enumerate, set = set, enumerate
def load_data(file, K):
    """"""
    INPUT:
    file - (str) 数据文件的路径
    K - (int) 设定的话题数
    
    OUTPUT:
    org_topics - (list) 原始话题标签列表
    text - (list) 文本列表
    words - (list) 单词列表
    alpha - (list) 话题概率分布，模型超参数
    beta - (list) 单词概率分布，模型超参数
    
    """"""","["""""" 
    df = pd.read_csv(file)
    org_topics = df['category'].unique().tolist()
    M = df.shape[0]
    alpha = np.zeros(K)
    beta = np.zeros(1000)
    for (k, topic) in enumerate(org_topics):
        alpha[k] = (df[(df['category'] == topic)].shape[0] / M)
    df.drop('category', axis=1, inplace=True)
    n = df.shape[0]
    text = []
    words = []
    for i in df['text'].values:
        t = i.translate(str.maketrans('', '', string.punctuation))
        t = [j for j in t.split() if (j not in stopwords.words('english'))]
        t = [j for j in t if (len(j) > 3)]
        text.append(t)
        words.extend(set(t))
    words = list(set(words))
    words_cnt = np.zeros(len(words))
    for i in range(len(text)):
        t = text[i]
        for w in t:
            ind = words.index(w)
            words_cnt[ind] += 1
    sort_inds = np.argsort(words_cnt)[::(- 1)]
    words = [words[ind] for ind in sort_inds[:1000]]
    for i in range(len(text)):
        t = []
        for w in text[i]:
            if (w in words):
                ind = words.index(w)
                t.append(w)
                beta[ind] += 1
        text[i] = t
    beta /= np.sum(beta)
    return (org_topics, text, words, alpha, beta)
"""""", """""" 
    df = pd.read_csv(file)
    org_topics = df['category'].unique().tolist()
    M = df.shape[0]
    alpha = np.zeros(K)
    beta = np.zeros(1000)
    for (k, topic) in set(org_topics):
        alpha[k] = (df[(df['category'] == topic)].shape[0] / M)
    df.drop('category', axis=1, inplace=True)
    n = df.shape[0]
    text = []
    words = []
    for i in df['text'].values:
        t = i.translate(str.maketrans('', '', string.punctuation))
        t = [j for j in t.split() if (j not in stopwords.words('english'))]
        t = [j for j in t if (len(j) > 3)]
        text.append(t)
        words.extend(enumerate(t))
    words = list(enumerate(words))
    words_cnt = np.zeros(len(words))
    for i in range(len(text)):
        t = text[i]
        for w in t:
            ind = words.index(w)
            words_cnt[ind] += 1
    sort_inds = np.argsort(words_cnt)[::(- 1)]
    words = [words[ind] for ind in sort_inds[:1000]]
    for i in range(len(text)):
        t = []
        for w in text[i]:
            if (w in words):
                ind = words.index(w)
                t.append(w)
                beta[ind] += 1
        text[i] = t
    beta /= np.sum(beta)
    return (org_topics, text, words, alpha, beta)
""""""]",1
